"project_name","was_td_removed","epoch_interval","comment_classification"
"Tomcat",1,1709870,"DESIGN"
"Tomcat",0,197685739.829478,"DESIGN"
"Tomcat",1,53208526,"DESIGN"
"Tomcat",1,89020844,"DESIGN"
"Tomcat",0,308966910.829478,"DESIGN"
"Tomcat",0,201645344.829478,"DESIGN"
"Tomcat",0,201645344.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",1,22444665,"DESIGN"
"Tomcat",0,6655296.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",1,3165354,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,168983115.829478,"DESIGN"
"Tomcat",0,178350369.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,73730384.829478,"DESIGN"
"Tomcat",1,114662281,"DESIGN"
"Tomcat",1,258946179,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",1,141812560,"DESIGN"
"Tomcat",1,83619360,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,84559241.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,298599430.829478,"DESIGN"
"Tomcat",0,298599430.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,10714697.829478,"DESIGN"
"Tomcat",0,25991190.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,59185123.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,91601185.829478,"DESIGN"
"Tomcat",0,90564953.829478,"DESIGN"
"Tomcat",1,20539401,"DESIGN"
"Tomcat",1,96229,"DESIGN"
"Tomcat",1,93204,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,95317956.829478,"DESIGN"
"Tomcat",0,205615864.829478,"DESIGN"
"Tomcat",0,205615864.829478,"DESIGN"
"Tomcat",0,205615864.829478,"DESIGN"
"Tomcat",0,66525742.829478,"DESIGN"
"Tomcat",0,205615864.829478,"DESIGN"
"Tomcat",1,233569,"DESIGN"
"Tomcat",1,6717832,"DESIGN"
"Tomcat",0,26591957.829478,"DESIGN"
"Tomcat",0,32658510.829478,"DESIGN"
"Tomcat",1,9622,"DESIGN"
"Tomcat",1,65206501,"DESIGN"
"Tomcat",0,95838877.829478,"DESIGN"
"Tomcat",0,95838877.829478,"DESIGN"
"Tomcat",0,58065768.829478,"DESIGN"
"Tomcat",0,314981344.829478,"DESIGN"
"Tomcat",1,41490825,"DESIGN"
"Tomcat",0,307908764.829478,"DESIGN"
"Tomcat",0,200596784.829478,"DESIGN"
"Tomcat",1,210048528,"DESIGN"
"Tomcat",0,314981344.829478,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",0,307908764.829478,"DESIGN"
"Tomcat",0,314981344.829478,"DESIGN"
"Tomcat",1,167030253,"DESIGN"
"Tomcat",1,11912009,"DESIGN"
"Tomcat",1,70,"DESIGN"
"Tomcat",0,24176043.829478,"DESIGN"
"Tomcat",1,6682965,"DESIGN"
"Tomcat",0,5239567.829478,"DESIGN"
"Tomcat",0,36788842.829478,"DESIGN"
"Tomcat",1,3649260,"DESIGN"
"Tomcat",1,10973041,"DESIGN"
"Tomcat",1,3310966,"DESIGN"
"Tomcat",1,11085559,"DESIGN"
"Tomcat",1,5357727,"DESIGN"
"Tomcat",1,25327,"DESIGN"
"Tomcat",0,38213084.829478,"DESIGN"
"Tomcat",0,28429828.829478,"DESIGN"
"Tomcat",1,41,"DESIGN"
"Tomcat",0,24177966.829478,"DESIGN"
"Tomcat",0,30163032.829478,"DESIGN"
"Tomcat",0,30220155.829478,"DESIGN"
"Tomcat",1,278641754,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,8980721.829478,"DESIGN"
"Tomcat",1,5692,"DESIGN"
"Tomcat",1,12405,"DESIGN"
"Tomcat",1,167903,"DESIGN"
"Tomcat",1,5262100,"DESIGN"
"Tomcat",0,55047187.829478,"DESIGN"
"Tomcat",1,559726,"DESIGN"
"Tomcat",0,225907908.829478,"DESIGN"
"Tomcat",0,218250250.829478,"DESIGN"
"Tomcat",1,28418315,"DESIGN"
"Tomcat",0,205996674.829478,"DESIGN"
"Tomcat",0,242519379.829478,"DESIGN"
"Tomcat",0,242519379.829478,"DESIGN"
"Tomcat",0,157090052.829478,"DESIGN"
"Tomcat",0,40602437.829478,"DESIGN"
"Tomcat",0,255797192.829478,"DESIGN"
"Tomcat",0,302566577.829478,"DESIGN"
"Tomcat",1,79114,"DESIGN"
"Tomcat",1,9792417,"DESIGN"
"Tomcat",0,191367387.829478,"DESIGN"
"Tomcat",1,160127317,"DESIGN"
"Tomcat",0,150353184.829478,"DESIGN"
"Tomcat",1,37668,"DESIGN"
"Tomcat",1,1520095,"DESIGN"
"Tomcat",0,57011129.829478,"DESIGN"
"Tomcat",0,100489128.829478,"DESIGN"
"Tomcat",1,28125226,"DESIGN"
"Tomcat",0,1568217.829478,"DESIGN"
"Tomcat",1,3127569,"DESIGN"
"Tomcat",0,86154121.829478,"DESIGN"
"Tomcat",0,13750388.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,28429828.829478,"DESIGN"
"Tomcat",0,159488770.829478,"DESIGN"
"Tomcat",1,25971483,"DESIGN"
"Tomcat",1,111357057,"DESIGN"
"Tomcat",1,32333680,"DESIGN"
"Tomcat",1,38922933,"DESIGN"
"Tomcat",0,26006166.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,64733312.829478,"DESIGN"
"Tomcat",0,32302643.829478,"DESIGN"
"Tomcat",0,32302643.829478,"DESIGN"
"Tomcat",0,32302643.829478,"DESIGN"
"Tomcat",0,32302643.829478,"DESIGN"
"Tomcat",1,608238,"DESIGN"
"Tomcat",1,704,"DESIGN"
"Tomcat",0,26593042.829478,"DESIGN"
"Tomcat",1,497003,"DESIGN"
"Tomcat",1,6120004,"DESIGN"
"Tomcat",0,84678607.829478,"DESIGN"
"Tomcat",0,84828998.829478,"DESIGN"
"Tomcat",0,84828998.829478,"DESIGN"
"Tomcat",1,77829532,"DESIGN"
"Tomcat",0,6399058.829478,"DESIGN"
"Tomcat",0,85539346.829478,"DESIGN"
"Tomcat",0,196058030.829478,"DESIGN"
"Tomcat",0,132614958.829478,"DESIGN"
"Tomcat",0,69986565.829478,"DESIGN"
"Tomcat",1,839601,"DESIGN"
"Tomcat",0,89429671.829478,"DESIGN"
"Tomcat",1,39733,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,42970010.829478,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,147554673,"DESIGN"
"Tomcat",1,96469024,"DESIGN"
"Tomcat",1,152025540,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,150822620,"DESIGN"
"Tomcat",1,3351026,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,152025540,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",0,82516213.829478,"DESIGN"
"Tomcat",0,213520317.829478,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",0,144886874.829478,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",0,32302643.829478,"DESIGN"
"Tomcat",1,3359,"DESIGN"
"Tomcat",0,1652737.829478,"DESIGN"
"Tomcat",0,196292093.829478,"DESIGN"
"Tomcat",0,20122011.829478,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",0,66523360.829478,"DESIGN"
"Tomcat",0,10865420.829478,"DESIGN"
"Tomcat",0,9941917.829478,"DESIGN"
"Tomcat",0,56008297.829478,"DESIGN"
"Tomcat",0,309757972.829478,"DESIGN"
"Tomcat",1,4796,"DESIGN"
"Tomcat",0,74454391.829478,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,559726,"DESIGN"
"Tomcat",1,171029438,"DESIGN"
"Tomcat",1,298440113,"DESIGN"
"Tomcat",1,30069874,"DESIGN"
"Tomcat",1,102471783,"DESIGN"
"Tomcat",1,102294393,"DESIGN"
"Tomcat",1,102471783,"DESIGN"
"Tomcat",1,171645194,"DESIGN"
"Tomcat",1,47497,"DESIGN"
"Tomcat",1,12535836,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,147554673,"DESIGN"
"Tomcat",1,151413608,"DESIGN"
"Tomcat",1,7758790,"DESIGN"
"Tomcat",1,111736599,"DESIGN"
"Tomcat",1,259896,"DESIGN"
"Tomcat",1,25498407,"DESIGN"
"Tomcat",1,153189532,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,3699763,"DESIGN"
"Tomcat",1,15462831,"DESIGN"
"Tomcat",1,6993378,"DESIGN"
"Tomcat",1,118805707,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,256881,"DESIGN"
"Tomcat",1,106377,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,20010149,"DESIGN"
"Tomcat",1,95784230,"DESIGN"
"Tomcat",1,95784230,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",1,9204140,"DESIGN"
"Tomcat",1,9204140,"DESIGN"
"Tomcat",1,2425134,"DESIGN"
"Tomcat",1,4532609,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,253847,"DESIGN"
"Tomcat",1,19151865,"DESIGN"
"Tomcat",1,25599547,"DESIGN"
"Tomcat",1,264466450,"DESIGN"
"Tomcat",1,10256146,"DESIGN"
"Tomcat",1,81892736,"DESIGN"
"Tomcat",1,2221,"DESIGN"
"Tomcat",1,113610307,"DESIGN"
"Tomcat",1,139633060,"DESIGN"
"Tomcat",1,102783360,"DESIGN"
"Tomcat",1,77829532,"DESIGN"
"Tomcat",1,49215541,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",1,183787986,"DESIGN"
"Tomcat",1,4405454,"DESIGN"
"Tomcat",1,22370,"DESIGN"
"Tomcat",1,3016,"DESIGN"
"Tomcat",1,95482,"DESIGN"
"Tomcat",1,11207428,"DESIGN"
"Tomcat",1,86902,"DESIGN"
"Tomcat",1,199857115,"DESIGN"
"Tomcat",1,123479930,"DESIGN"
"Tomcat",1,582,"DESIGN"
"Tomcat",1,4356073,"DESIGN"
"Tomcat",1,1233,"DESIGN"
"Tomcat",1,10245,"DESIGN"
"Tomcat",1,80489508,"DESIGN"
"Tomcat",1,11589,"DESIGN"
"Tomcat",1,2279990,"DESIGN"
"Tomcat",1,1584,"DESIGN"
"Tomcat",1,1773819,"DESIGN"
"Tomcat",1,6100813,"DESIGN"
"Tomcat",1,28093,"DESIGN"
"Tomcat",1,13914560,"DESIGN"
"Tomcat",1,1777141,"DESIGN"
"Tomcat",1,25971483,"DESIGN"
"Tomcat",1,179096,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,3359,"DESIGN"
"Tomcat",1,728,"DESIGN"
"Tomcat",1,728,"DESIGN"
"Tomcat",1,3351026,"DESIGN"
"Tomcat",1,372098,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,149811504,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,85156331,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,28418315,"DESIGN"
"Tomcat",1,6662,"DESIGN"
"Tomcat",1,7869984,"DESIGN"
"Tomcat",1,1684276,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,15463467,"DESIGN"
"Tomcat",1,15463357,"DESIGN"
"Tomcat",1,15463357,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,717758,"DESIGN"
"Tomcat",1,95784230,"DESIGN"
"Tomcat",1,95784230,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,94775503,"DESIGN"
"Tomcat",1,92594334,"DESIGN"
"Tomcat",1,92594334,"DESIGN"
"Tomcat",1,57761765,"DESIGN"
"Tomcat",1,791009,"DESIGN"
"Tomcat",1,7282310,"DESIGN"
"Tomcat",1,122304825,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",1,213236881,"DESIGN"
"Tomcat",1,160469138,"DESIGN"
"Tomcat",1,239774544,"DESIGN"
"Tomcat",1,95706335,"DESIGN"
"Tomcat",1,10197297,"DESIGN"
"Tomcat",1,143371,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,565550,"DESIGN"
"Tomcat",1,3359,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,11137925,"DESIGN"
"Tomcat",1,3284791,"DESIGN"
"Tomcat",1,154761857,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,139989089,"DESIGN"
"Tomcat",1,183788070,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,717758,"DESIGN"
"Tomcat",1,717758,"DESIGN"
"Tomcat",1,152264836,"DESIGN"
"Tomcat",1,14099042,"DESIGN"
"Tomcat",1,113935259,"DESIGN"
"Tomcat",1,206261107,"DESIGN"
"Tomcat",1,677,"DESIGN"
"Tomcat",1,22448841,"DESIGN"
"Tomcat",1,8922675,"DESIGN"
"Tomcat",1,1526332,"DESIGN"
"Tomcat",1,8193474,"DESIGN"
"Tomcat",1,23555,"DESIGN"
"Tomcat",1,274580052,"DESIGN"
"Tomcat",1,113613296,"DESIGN"
"Tomcat",1,3381,"DESIGN"
"Tomcat",1,2600,"DESIGN"
"Tomcat",1,90992,"DESIGN"
"Tomcat",1,23617,"DESIGN"
"Tomcat",1,1368372,"DESIGN"
"Tomcat",1,31612893,"DESIGN"
"Tomcat",1,17206730,"DESIGN"
"Tomcat",1,23617,"DESIGN"
"Tomcat",1,175861205,"DESIGN"
"Tomcat",1,122304825,"DESIGN"
"Tomcat",1,25928243,"DESIGN"
"Tomcat",1,15189173,"DESIGN"
"Tomcat",1,129358450,"DESIGN"
"Tomcat",1,25223102,"DESIGN"
"Tomcat",1,93776203,"DESIGN"
"Tomcat",1,129865087,"DESIGN"
"Tomcat",1,130040616,"DESIGN"
"Tomcat",1,130040616,"DESIGN"
"Tomcat",1,129865087,"DESIGN"
"Tomcat",1,4438,"DESIGN"
"Tomcat",1,266447960,"DESIGN"
"Tomcat",1,148507859,"DESIGN"
"Tomcat",1,176099918,"DESIGN"
"Tomcat",1,2181,"DESIGN"
"Tomcat",1,142565935,"DESIGN"
"Tomcat",1,79090,"DESIGN"
"Tomcat",1,298737,"DESIGN"
"Tomcat",1,47247588,"DESIGN"
"Tomcat",1,596287,"DESIGN"
"Tomcat",1,14806029,"DESIGN"
"Tomcat",1,113613296,"DESIGN"
"Tomcat",1,15014097,"DESIGN"
"Tomcat",1,16302545,"DESIGN"
"Tomcat",1,91955,"DESIGN"
"Tomcat",1,309263228,"DESIGN"
"Tomcat",1,181268087,"DESIGN"
"Tomcat",1,8730277,"DESIGN"
"Tomcat",1,9202728,"DESIGN"
"Tomcat",1,9633212,"DESIGN"
"Tomcat",1,36091673,"DESIGN"
"Tomcat",1,85766279,"DESIGN"
"Tomcat",1,1624875,"DESIGN"
"Tomcat",1,52540,"DESIGN"
"Tomcat",1,122867509,"DESIGN"
"Tomcat",1,309283975,"DESIGN"
"Tomcat",1,14276257,"DESIGN"
"Tomcat",1,20168177,"DESIGN"
"Tomcat",1,572,"DESIGN"
"Tomcat",1,114335642,"DESIGN"
"Tomcat",1,130553730,"DESIGN"
"Tomcat",1,102181257,"DESIGN"
"Tomcat",1,3890708,"DESIGN"
"Tomcat",1,217276277,"DESIGN"
"Tomcat",1,309108768,"DESIGN"
"Tomcat",1,103009375,"DESIGN"
"Tomcat",1,165728419,"DESIGN"
"Tomcat",1,65206501,"DESIGN"
"Tomcat",1,103009375,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",1,2806,"DESIGN"
"Tomcat",1,6057188,"DESIGN"
"Tomcat",1,83297,"DESIGN"
"Tomcat",1,73788,"DESIGN"
"Tomcat",1,431559,"DESIGN"
"Tomcat",1,7534053,"DESIGN"
"Tomcat",1,1041214,"DESIGN"
"Tomcat",1,1041214,"DESIGN"
"Tomcat",1,1947109,"DESIGN"
"Tomcat",1,2197,"DESIGN"
"Tomcat",1,154063621,"DESIGN"
"Tomcat",1,1726,"DESIGN"
"Tomcat",1,5357727,"DESIGN"
"Tomcat",1,9849275,"DESIGN"
"Tomcat",1,9621827,"DESIGN"
"Tomcat",1,1692503,"DESIGN"
"Tomcat",1,4405454,"DESIGN"
"Tomcat",1,7694960,"DESIGN"
"Tomcat",1,264222,"DESIGN"
"Tomcat",1,261001,"DESIGN"
"Tomcat",1,4740878,"DESIGN"
"Tomcat",1,9050297,"DESIGN"
"Tomcat",1,46199,"DESIGN"
"Tomcat",1,361834,"DESIGN"
"Tomcat",1,361834,"DESIGN"
"Tomcat",1,9057342,"DESIGN"
"Tomcat",1,544119,"DESIGN"
"Tomcat",1,9329,"DESIGN"
"Tomcat",1,2547,"DESIGN"
"Tomcat",1,20060,"DESIGN"
"Tomcat",1,26090,"DESIGN"
"Tomcat",1,3941774,"DESIGN"
"Tomcat",1,7949664,"DESIGN"
"Tomcat",1,264788,"DESIGN"
"Tomcat",1,12969965,"DESIGN"
"Tomcat",1,190981,"DESIGN"
"Tomcat",1,530617,"DESIGN"
"Tomcat",1,228986,"DESIGN"
"Tomcat",1,7758790,"DESIGN"
"Tomcat",1,52213256,"DESIGN"
"Tomcat",1,10184091,"DESIGN"
"Tomcat",1,2082224,"DESIGN"
"Tomcat",1,201460861,"DESIGN"
"Tomcat",1,112448594,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,119655810,"DESIGN"
"Tomcat",1,157359642,"DESIGN"
"Tomcat",1,1843,"DESIGN"
"Tomcat",1,64689253,"DESIGN"
"Tomcat",1,46751447,"DESIGN"
"Tomcat",1,161147,"DESIGN"
"Tomcat",1,19443,"DESIGN"
"Tomcat",1,1134540,"DESIGN"
"Tomcat",1,7878026,"DESIGN"
"Tomcat",1,91512,"DESIGN"
"Tomcat",1,3367806,"DESIGN"
"Tomcat",1,17388863,"DESIGN"
"Tomcat",1,1074590,"DESIGN"
"Tomcat",1,308989182,"DESIGN"
"Tomcat",1,8187676,"DESIGN"
"Tomcat",1,171645194,"DESIGN"
"Tomcat",1,839601,"DESIGN"
"Tomcat",1,5461,"DESIGN"
"Tomcat",1,5461,"DESIGN"
"Tomcat",1,37820418,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,31582,"DESIGN"
"Tomcat",1,139991566,"DESIGN"
"Tomcat",1,25983195,"DESIGN"
"Tomcat",1,96469024,"DESIGN"
"Tomcat",1,1786030,"DESIGN"
"Tomcat",1,480628,"DESIGN"
"Tomcat",1,153899496,"DESIGN"
"Tomcat",1,147554673,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,611932,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,256907197,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,4044385,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,139992211,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,151413608,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,30661,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,155371593,"DESIGN"
"Tomcat",1,139991566,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,169554635,"DESIGN"
"Tomcat",1,9833832,"DESIGN"
"Tomcat",1,3359,"DESIGN"
"Tomcat",1,728,"DESIGN"
"Tomcat",1,81510,"DESIGN"
"Tomcat",1,3359,"DESIGN"
"Tomcat",1,12100,"DESIGN"
"Tomcat",1,48108,"DESIGN"
"Tomcat",1,40264,"DESIGN"
"Tomcat",1,2742,"DESIGN"
"Tomcat",1,59004,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,1730741,"DESIGN"
"Tomcat",1,728,"DESIGN"
"Tomcat",1,81510,"DESIGN"
"Tomcat",1,1730741,"DESIGN"
"Tomcat",1,4048,"DESIGN"
"Tomcat",1,154764634,"DESIGN"
"Tomcat",1,44,"DESIGN"
"Tomcat",1,16019886,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,6056157,"DESIGN"
"Tomcat",1,251189,"DESIGN"
"Tomcat",1,3604,"DESIGN"
"Tomcat",1,251189,"DESIGN"
"Tomcat",1,510,"DESIGN"
"Tomcat",1,251189,"DESIGN"
"Tomcat",1,251224,"DESIGN"
"Tomcat",1,3381,"DESIGN"
"Tomcat",1,15459764,"DESIGN"
"Tomcat",1,81628406,"DESIGN"
"Tomcat",1,81628406,"DESIGN"
"Tomcat",1,65206501,"DESIGN"
"Tomcat",1,114780738,"DESIGN"
"Tomcat",1,102471783,"DESIGN"
"Tomcat",1,1636402,"DESIGN"
"Tomcat",1,1636402,"DESIGN"
"Tomcat",1,155371484,"DESIGN"
"Tomcat",1,102471783,"DESIGN"
"Tomcat",1,155371910,"DESIGN"
"Tomcat",1,102471783,"DESIGN"
"Tomcat",1,3432344,"DESIGN"
"Tomcat",1,155370704,"DESIGN"
"Tomcat",1,175801866,"DESIGN"
"Tomcat",1,175801866,"DESIGN"
"Tomcat",1,34447189,"DESIGN"
"Tomcat",1,436925,"DESIGN"
"Tomcat",1,260694,"DESIGN"
"Tomcat",1,436925,"DESIGN"
"Tomcat",1,129959,"DESIGN"
"Tomcat",1,1429818,"DESIGN"
"Tomcat",1,39,"DESIGN"
"Tomcat",1,1429818,"DESIGN"
"Tomcat",1,600388,"DESIGN"
"Tomcat",1,1679095,"DESIGN"
"Tomcat",1,1429818,"DESIGN"
"Tomcat",1,1429818,"DESIGN"
"Tomcat",1,1237175,"DESIGN"
"Tomcat",1,143972159,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,25498407,"DESIGN"
"Tomcat",1,113505595,"DESIGN"
"Tomcat",1,775177,"DESIGN"
"Tomcat",1,519031,"DESIGN"
"Tomcat",1,35927284,"DESIGN"
"Tomcat",1,10828525,"DESIGN"
"Tomcat",1,10828525,"DESIGN"
"Tomcat",1,183788070,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,15463467,"DESIGN"
"Tomcat",1,15463467,"DESIGN"
"Tomcat",1,15463357,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,15463467,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,118805667,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,118805667,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,23432619,"DESIGN"
"Tomcat",1,106377,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,20010248,"DESIGN"
"Tomcat",1,693359,"DESIGN"
"Tomcat",1,20010149,"DESIGN"
"Tomcat",1,6993378,"DESIGN"
"Tomcat",1,6993378,"DESIGN"
"Tomcat",1,717758,"DESIGN"
"Tomcat",1,717758,"DESIGN"
"Tomcat",1,95784230,"DESIGN"
"Tomcat",1,6993378,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,94044935,"DESIGN"
"Tomcat",1,95783595,"DESIGN"
"Tomcat",1,92594334,"DESIGN"
"Tomcat",1,175834979,"DESIGN"
"Tomcat",1,7282310,"DESIGN"
"Tomcat",1,15925674,"DESIGN"
"Tomcat",1,761,"DESIGN"
"Tomcat",1,29844773,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",0,315539440.829478,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,142201692,"DESIGN"
"Tomcat",1,7072580,"DESIGN"
"Tomcat",0,5940642.829478,"DESIGN"
"Tomcat",0,3450891.829478,"DESIGN"
"Tomcat",1,4796,"DESIGN"
"Tomcat",0,314981344.829478,"DESIGN"
"Tomcat",1,26489,"DESIGN"
"Tomcat",1,1907834,"DESIGN"
"Tomcat",1,1731418,"DESIGN"
"Tomcat",1,544119,"DESIGN"
"Tomcat",1,95587997,"DESIGN"
"Tomcat",1,95373048,"DESIGN"
"Tomcat",1,95373048,"DESIGN"
"Tomcat",1,20010039,"DESIGN"
"Tomcat",1,35927106,"DESIGN"
