"project_name","was_td_removed","epoch_interval","comment_classification"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",1,2658962,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,142534306.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,46320535.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,43395147.239268,"DESIGN"
"Hadoop",0,18935549.239268,"DESIGN"
"Hadoop",0,78787431.239268,"DESIGN"
"Hadoop",1,80123916,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,814779,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,55142150,"DESIGN"
"Hadoop",1,7615365,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,21306,"DESIGN"
"Hadoop",1,54455824,"DESIGN"
"Hadoop",1,54455824,"DESIGN"
"Hadoop",1,99061594,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,96231684,"DESIGN"
"Hadoop",1,10424113,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,38456575,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",0,43312969.239268,"DESIGN"
"Hadoop",1,63680920,"DESIGN"
"Hadoop",0,216040972.239268,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,71680670.239268,"DESIGN"
"Hadoop",0,216040972.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,124119856.239268,"DESIGN"
"Hadoop",0,74616170.239268,"DESIGN"
"Hadoop",0,67712126.239268,"DESIGN"
"Hadoop",0,88601862.239268,"DESIGN"
"Hadoop",0,103308300.239268,"DESIGN"
"Hadoop",0,123981670.239268,"DESIGN"
"Hadoop",0,92667714.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,116176662.239268,"DESIGN"
"Hadoop",1,2096336,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,17718597,"DESIGN"
"Hadoop",0,139253059.239268,"DESIGN"
"Hadoop",0,62270565.239268,"DESIGN"
"Hadoop",1,4572694,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,93188121.239268,"DESIGN"
"Hadoop",1,52421313,"DESIGN"
"Hadoop",1,4113531,"DESIGN"
"Hadoop",1,85595125,"DESIGN"
"Hadoop",1,54455824,"DESIGN"
"Hadoop",1,83532794,"DESIGN"
"Hadoop",1,4343134,"DESIGN"
"Hadoop",1,65250239,"DESIGN"
"Hadoop",1,512673,"DESIGN"
"Hadoop",1,5944632,"DESIGN"
"Hadoop",1,2156988,"DESIGN"
"Hadoop",1,38456575,"DESIGN"
"Hadoop",1,3959921,"DESIGN"
"Hadoop",1,62040974,"DESIGN"
"Hadoop",1,3819121,"DESIGN"
"Hadoop",1,3938682,"DESIGN"
"Hadoop",1,2934762,"DESIGN"
"Hadoop",1,50332609,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,129331260,"DESIGN"
"Hadoop",1,41071067,"DESIGN"
"Hadoop",1,97273134,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,84882437,"DESIGN"
"Hadoop",1,32719239,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,85595125,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,44236302,"DESIGN"
"Hadoop",1,84882437,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,38456575,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,84882437,"DESIGN"
"Hadoop",1,11171951,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,93211474,"DESIGN"
"Hadoop",0,28413215.239268,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,55142150,"DESIGN"
"Hadoop",1,38456575,"DESIGN"
"Hadoop",1,54455824,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,83532794,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,99581648,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",1,1014152,"DESIGN"
"Hadoop",1,13508496,"DESIGN"
"Hadoop",1,11657135,"DESIGN"
"Hadoop",1,38566946,"DESIGN"
"Hadoop",1,35881967,"DESIGN"
"Hadoop",1,85595125,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",0,135048154.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,93178254.239268,"DESIGN"
"Hadoop",1,24515429,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,137189792.239268,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",1,66897698,"DESIGN"
"Hadoop",0,129272545.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,157737510.239268,"DESIGN"
"Hadoop",0,157737510.239268,"DESIGN"
"Hadoop",0,135048154.239268,"DESIGN"
"Hadoop",0,135048154.239268,"DESIGN"
"Hadoop",1,5249648,"DESIGN"
"Hadoop",0,134674939.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",1,632870,"DESIGN"
"Hadoop",1,5304591,"DESIGN"
"Hadoop",0,139222708.239268,"DESIGN"
"Hadoop",0,131316937.239268,"DESIGN"
"Hadoop",0,55277448.239268,"DESIGN"
"Hadoop",0,71942836.239268,"DESIGN"
"Hadoop",0,43395147.239268,"DESIGN"
"Hadoop",1,25758587,"DESIGN"
"Hadoop",1,3504937,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,93868984.239268,"DESIGN"
"Hadoop",0,78780013.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",1,593334,"DESIGN"
"Hadoop",1,1975462,"DESIGN"
"Hadoop",1,53506382,"DESIGN"
"Hadoop",0,75123353.239268,"DESIGN"
"Hadoop",0,75123353.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,138907468,"DESIGN"
"Hadoop",0,135275856.239268,"DESIGN"
"Hadoop",0,141183720.239268,"DESIGN"
"Hadoop",0,22656985.239268,"DESIGN"
"Hadoop",1,5249648,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,68554342.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",1,21961629,"DESIGN"
"Hadoop",1,10067281,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,6032274,"DESIGN"
"Hadoop",1,3504937,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,139483038.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,3504937,"DESIGN"
"Hadoop",0,48550884.239268,"DESIGN"
"Hadoop",1,6128906,"DESIGN"
"Hadoop",0,144216300.239268,"DESIGN"
"Hadoop",1,90665127,"DESIGN"
"Hadoop",0,83687943.239268,"DESIGN"
"Hadoop",1,41987648,"DESIGN"
"Hadoop",1,1840750,"DESIGN"
"Hadoop",1,1840750,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",1,38789705,"DESIGN"
"Hadoop",0,65360526.239268,"DESIGN"
"Hadoop",1,24868154,"DESIGN"
"Hadoop",1,51742861,"DESIGN"
"Hadoop",1,7514825,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,2056469,"DESIGN"
"Hadoop",0,102025915.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,486464,"DESIGN"
"Hadoop",0,140005334.239268,"DESIGN"
"Hadoop",0,53301517.239268,"DESIGN"
"Hadoop",0,140005334.239268,"DESIGN"
"Hadoop",0,53301517.239268,"DESIGN"
"Hadoop",0,139222708.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,68554342.239268,"DESIGN"
"Hadoop",0,68554342.239268,"DESIGN"
"Hadoop",1,2206721,"DESIGN"
"Hadoop",0,99599667.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,138650057.239268,"DESIGN"
"Hadoop",1,10067281,"DESIGN"
"Hadoop",1,48503481,"DESIGN"
"Hadoop",1,36017335,"DESIGN"
"Hadoop",1,34756185,"DESIGN"
"Hadoop",1,52326390,"DESIGN"
"Hadoop",0,144666454.239268,"DESIGN"
"Hadoop",0,216040056.239268,"DESIGN"
"Hadoop",1,588528,"DESIGN"
"Hadoop",1,2916409,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,122344552.239268,"DESIGN"
"Hadoop",1,32383972,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,12408180,"DESIGN"
"Hadoop",1,20763692,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,48577121.239268,"DESIGN"
"Hadoop",0,139222708.239268,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",1,2319567,"DESIGN"
"Hadoop",1,2319567,"DESIGN"
"Hadoop",1,2319567,"DESIGN"
"Hadoop",0,140032674.239268,"DESIGN"
"Hadoop",0,96665136.239268,"DESIGN"
"Hadoop",1,59732586,"DESIGN"
"Hadoop",0,186778528.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,150918161.239268,"DESIGN"
"Hadoop",0,53301517.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,145254982.239268,"DESIGN"
"Hadoop",0,89690469.239268,"DESIGN"
"Hadoop",0,140005334.239268,"DESIGN"
"Hadoop",1,44241949,"DESIGN"
"Hadoop",0,37330512.239268,"DESIGN"
